-1.9717044	51.8334714	400
-1.981072	51.8388166	400
-1.9839554	51.8417228	400
-1.991186	51.8462434	400
-2.0044622	51.8478484	400
-2.0168168	51.8466851	400
-2.0275555	51.8493118	400
0.2890149	51.4771101	400
0.2876931	51.485128	400
0.2894002	51.4911202	400
-0.5008331	51.5492842	400
-0.5073851	51.5537015	400
-0.5213762	51.5560523	400
-0.5272555	51.5624533	400
-0.5376481	51.5656887	400
-0.55133	51.5670422	400
-0.5672294	51.5672217	400
-0.5811525	51.5696063	400
-0.5831946	51.577245	400
-0.5858941	51.5829237	400
-0.5895419	51.5928766	400
-0.5873662	51.5997081	400
-0.5841968	51.6098314	400
-0.5862292	51.6193747	400
-0.6017893	51.6223375	400
-0.6149041	51.6271711	400
-0.625034	51.6337165	400
-0.6327876	51.640776	400
-0.6432892	51.6462362	400
-0.6518133	51.6548782	400
-0.6559885	51.6649273	400
-0.478969	51.3596751	400
-0.4719052	51.3672529	400
-0.469605	51.3737081	400
-0.4737668	51.3806831	400
-0.48684	51.381145	400
-0.4996974	51.3800468	400
-0.5112328	51.3836801	400
-0.5198247	51.386957	400
-0.5299154	51.3915295	400
-0.5459309	51.3906315	400
-0.5551539	51.3832452	400
-0.5678191	51.3755158	400
-0.5807838	51.3706599	400
-0.5951775	51.3663819	400
-0.608965	51.3623077	400
-0.6234625	51.359101	400
-0.6373801	51.3529103	400
-0.6509758	51.3467333	400
-0.6657419	51.3435699	400
-0.6851519	51.3405273	400
-0.6994735	51.3389013	400
-0.708223	51.3480539	400
-0.7181602	51.3547554	400
-0.7340196	51.3545971	400
-0.7495899	51.3565559	400
-0.7645229	51.3580741	400
-0.779611	51.3591313	400
-0.7946761	51.3600865	400
-0.8065622	51.35892	400
-0.8176256	51.3527667	400
-0.8332757	51.3503762	400
-0.849381	51.3480588	400
-0.8655493	51.3461154	400
-0.8805152	51.3457853	400
-0.8951811	51.3460117	400
-0.9081825	51.3456128	400
-0.919157	51.3443536	400
-0.9349472	51.3412319	400
-0.9471614	51.3352162	400
-0.9614481	51.3317517	400
-0.9755829	51.3303442	400
-0.9901709	51.329851	400
-1.0065922	51.3292938	400
-1.0229473	51.3286848	400
-1.0432103	51.331671	400
-1.0580971	51.334839	400
-1.0727273	51.3357663	400
0.3126006	51.4602555	400
0.3172632	51.4556053	400
0.3195559	51.4470523	400
0.3173569	51.4431881	400
0.3140448	51.4348783	400
-1.2850282	50.8356407	400
-1.2738581	53.7571408	400
-1.289054	53.7550926	400
-1.30638	53.7528125	400
-1.3204516	53.7498091	400
-1.3370816	53.7463161	400
-1.3511497	53.7427338	400
-1.3649989	53.7375822	400
-1.3793338	53.7333092	400
-1.3933865	53.7311947	400
-1.4094145	53.7310723	400
-1.4236146	53.7249589	400
-1.4377349	53.7261868	400
-1.4551876	53.7255094	400
-1.4708017	53.7243073	400
-1.4860404	53.7225104	400
-1.5002993	53.7237507	400
-1.5142203	53.7246857	400
-1.526183	53.7192385	400
-1.5350348	53.7137001	400
-1.5524765	53.7134218	400
-1.5671579	53.7131529	400
-1.5825086	53.7123513	400
-1.5934573	53.7125072	400
-1.6039467	53.716822	400
