12600	1.38	33000	Fiskerton Solar Farm Substation	1.00	132	-1.00		2.25	Unnamed Water Works Facility
17593	0.06	132000;33000	Yarnton Substation	0.06	132	6.10	University Shared Data Centre	2.20	Cassington Wastewater Treatment Works
10039	0.45	132000;33000	Strichen Substation	0.35	132	-1.00		7.46	Gleaner
10058	0.21	400000;132000	Indian Queens Substation	0.15	400	-1.00		1.59	St Dennis STW
10058	0.10	400000;132000	Indian Queens Substation	0.08	400	-1.00		1.29	St Dennis STW
10162	0.23	275000;132000	Coylton Substation	0.23	275	-1.00		4.66	Wastewater Treatment Plant
10302	0.16	132000;33000	Lawford Substation	0.16	132	-1.00		2.70	Great Bromley STW
10485	7.21	132000;33000	Burwell Primary Substation	0.80	400	9.13	Redcentric Cambridge	2.13	Boittisham sewage plant
10705	0.47	400000;275000;132000	Penn Substation	0.31	132	11.97	Hutchison 3G	0.17	Dimmingsdale (STW)
10708	4.54	275000;132000	New Cumnock Substation	1.11	132	-1.00		15.84	Wastewater Treatment Plant
10733	0.46	400000;275000;132000	Penn Substation	0.31	132	11.97	Hutchison 3G	0.17	Dimmingsdale (STW)
10993	4.36	132000	St Fergus	1.34	132	-1.00		9.04	Willowbank
11414	0.57	132000	Wolverhampton West Substation	0.31	132	11.19	Hutchison 3G	0.72	Lower Penn (STW)
11437	0.10	132000	West Melton Substation	0.06	132	15.12	UoS IT Services	1.26	Lastingham/STW
11482	2.46	132000;33000	Redhouse Substation	0.19	132	27.83	RBS Data Centre	3.24	Unnamed Water Works Facility
11558	0.69	132000	Peterborough Power Station Substation	0.13	132	4.18	Unknown Data Centre	0.37	Flag Fen Wastewater Treatment Works
11648	0.19	33000	Power Station 33kV Aux	0.20	132	26.86	Positive Park	4.03	Tilney All Saints Glebe Estate STW
11793	0.70	33000;11000	Oxbridge	0.38	132	20.25	Ark Data Centres	6.39	Pucklechurch WwTW
11810	1.46	132000		0.79	132	10.66	Nationwide Swindon Technology Centre	5.67	Ashton Keynes Wastewater Treatment Works
11812	0.22	132000		0.20	132	12.30	Nationwide Swindon Technology Centre	5.81	Malmesbury Sewage Works
11998	2.09	132000	Staythorpe B Substation	0.85	400	31.04	Experian	3.35	Unnamed Wastewater Plant Facility
12117	1.21	400000;132000	Bicker Fen Substation	0.55	400	-1.00		4.98	Swineshead STW (Lincs)
12125	0.35	132000		0.31	132	-1.00		0.45	Morecambe STW
12303	1.36	132000	Fraserburgh	1.24	132	-1.00		17.16	Gleaner
12529	0.11	132000;33000	Halesworth Substation	0.20	132	-1.00		1.35	Bernard Matthews Anaerobic Digestion Plant
12734	0.66	33000;11000	Selby	2.36	132	22.42	Unknown Data Centre	1.24	Selby Water Treatment Works
12780	-1.00			-1.00		-1.00		-1.00	
12804	1.27	400000;132000	Cellarhead Substation	0.55	132	12.01	Unknown Data Centre	5.43	Cheddleton (STW)
12823	1.62	132000	St Fergus Gas	1.38	132	-1.00		4.79	Willowbank
12824	0.15	132000	Burghmuir Substation	0.14	132	-1.00		4.29	Unnamed Wastewater Plant Facility
12959	0.79	275000		0.56	132	10.81	EE Data Centre	2.59	Frankley Water Treatment Works
12959	0.79	275000		0.56	132	10.81	EE Data Centre	2.59	Frankley Water Treatment Works
13002	5.94	132000		4.53	132	-1.00		12.62	Lochay Surge Shaft
13003	1.14	400000		0.38	400	-1.00		3.12	WWTW
13080	0.39	132000		0.23	132	30.01	Evolution @ Agecroft Commerce Park	3.43	Hyndburn WwTW
13176	6.19	33000;11000		9.55	132	13.05	RBS Melville Gate Data Centre	10.75	Scottish Water Roslyn WWTW
13237	7.09	132000	Kendoon Substation	0.53	132	-1.00		28.68	Wastewater Treatment Plant
13246	0.61	275000;66000	Hartmoor	0.52	275	7.41	DXC Wynyard Data Center	1.23	Sheraton STW
13264	1.41	33000	Royds Lane	0.09	132	8.71	Unknown Data Centre	3.85	Stanley Sewage Treatment Works
13538	5.24	400000;33000	Fallago Substation	1.33	400	19.91	RBS Data Centre	4.99	Sewerage Works
13615	6.65	132000	Stafford South	0.47	132	22.85	Hutchison 3G	3.24	Bradley (STW)
13988	4.60	33000;11000		0.47	132	14.99	Unknown Data Centre	1.60	Rode WwTW
14873	4.78	33000	Little Barford 33kV	0.48	132	19.01	West Cambridge Data Centre	3.27	Paxton STW
14994	1.61	132000;33000	Coupar Angus Substation	1.53	132	-1.00		2.03	Coupar Angus Buttery Bank Sewage Works
15073	2.36	33000		1.77	132	26.98	Unknown Data Centre	2.52	Tilbrook STW
15235	0.84	66000	ICI Fibres	1.01	132	25.10	Unknown Data Centre	5.81	Nutwell Water Treatment
15338	1.41	33000	Royds Lane	0.09	132	8.71	Unknown Data Centre	3.85	Stanley Sewage Treatment Works
15446	1.57	33000	Four Ashes EFW	0.22	275	13.91	Hutchison 3G	1.22	Four Ashes Sludge Disposal Works
15544	0.15	33000		5.22	400	5.95	Unknown Data Centre	2.44	Cock Lane Pumping Station
15610	0.41	275000;132000;11000	Cardiff East Grid Substation	0.15	132	9.30	Microsoft Newport data centre	2.70	Cardiff (East Moors) Wastewater Treatment Works
15673	1.31	132000;33000		0.83	132	-1.00		0.78	Aspatria STW
15753	2.21	66000;11000	Cramlington Substation	1.73	275	9.39	Stellium Newcastle Campus	2.59	East Hartford WWTW
15796	2.37	400000;220000	Hunterston North Substation	2.34	400	-1.00		2.70	Water Filter Station
15962	0.52	33000	Beechgrove Farm Solar Park Substation	0.18	400	-1.00		1.92	Hawkchurch STW Hawkchurch
15995	0.35	400000;275000;132000	Blackhillock Substation	0.15	400	-1.00		-1.00	
16027	8.31	33000	Douglas West Substation	0.43	400	-1.00		9.29	WWTW
16045	1.44	132000;33000	Stevenage Substation	1.44	132	9.47	Starwood House	3.42	Whitwell Wastewater Treatment Works
16068	0.48	33000	Bradford Manor 33kV Solar	0.48	132	8.08	Unknown Data Centre	3.34	Pyworthy STW Pyworthy
16397	0.46	33000;11000	Tomatin Substation	3.56	132	-1.00		12.59	Unnamed Water Works Facility
16446	4.75	33000	Drumlyon 33kV Substation	77.20	275	-1.00		4.94	Waste Water Treatment Plant
16514	0.84	66000	ICI Fibres	1.01	132	25.10	Unknown Data Centre	5.81	Nutwell Water Treatment
16557	0.94	132000;33000	Featherstone Substation	0.21	400	1.81	Unknown Data Centre	1.42	Ackton Combined Sewage Overflow
16592	1.33	33000	33kV Substation	10.14	275	-1.00		1.13	Dunore Point Water Treatment Works
17103	0.60	132000;11000	Rawmarsh Road Substation	0.60	132	10.28	UoS IT Services	3.30	Blackburn Meadows Wastewater Treatment Works
17240	1.02	400000;132000	Bramley Substation	0.31	400	10.75	Redcentric Reading	2.11	Stratfield Saye Wastewater Treatment Works
17471	2.21	132000;33000	Kintore Grid Supply Point	0.43	132	13.22	Brightsolid	6.97	Kemnay Wastewater Treatment Plant
17496	0.86	400000;132000	Osbaldwick Grid Substation	0.27	132	36.25	Unknown Data Centre	4.45	Holtby/STW
17535	2.05	33000	Newbuildings 33 kV Substation	9.98	275	-1.00		2.43	Waste Water Treatment Works
17558	8.58	275000	Clyde Wind Farm South Substation	8.17	275	-1.00		4.57	Daer Water Treatment Works
17586	1.35	33000;11000	Moira Substation	1.92	132	26.40	Unknown Data Centre	2.13	Coton Park (STW)
17663	1.73	33000		39.55	275	-1.00		5.25	Wastewater Treatment Works
17961	3.08	33000	Wood End Substation	2.66	132	31.50	Evoque Data Center Solutions	1.63	Kingsbury Oil Terminal
17996	2.22	132000;11000	Castle Bromwich Substation	0.34	132	26.53	Evoque Data Center Solutions	1.25	Minworth Sewage Treatment Works
18017	0.10	132000	Herne Bay Substation	0.10	132	16.67	The Bunker - South East Data Centre	5.59	May Street Herne Bay WTW
18299	4.31	132000;33000	Wickham Market Substation	3.18	400	-1.00		1.08	Charsfield STW
18392	0.73	132000;33000	Hartley Grid	0.59	132	20.93	CXD Infrastructure Solutions	2.11	Cranbrook Wastewater Treatment Works
18532	0.54	275000;66000	Thurcroft Substation	0.20	275	13.81	Hive IT	2.92	Carr (STW)
18717	5.95	33000	Green Street	0.08	132	13.85	Iron Mountain	7.93	Aspull Sough Mine Water Treatment Scheme
19006	6.18	132000;33000	Hempton Substation	1.60	132	-1.00		0.16	South Raynham HSW WwTW
19075	2.75	400000		0.24	132	30.00	Evoque Data Center Solutions	2.06	Kingsbury Oil Terminal
19255	1.51	33000;11000	Ripon	5.41	132	18.24	VocaLink	0.57	Ripon Wastewater Treatment Works
19391	1.20	33000;11000	Woodbury Substation	0.35	132	-1.00		0.63	Woodbury STW Woodbury
19401	2.73	33000;11000	Crowhurst Primary	5.07	132	7.68	Unknown Data Centre	2.81	Lingfield WTW
19570	0.13	132000		0.13	132	-1.00		0.33	Barrow-In-Furness Wastewater Treatment Works
19571	1.47	33000		0.66	275	10.26	iomart Glasgow Data Centre	6.23	Uddingston Knowhead Pumping Station
19656	0.10	132000;11000	Sully Grid Substation	0.09	132	20.17	Microsoft Newport data centre	1.59	Cog Moors Wastewater Treatment Works
5949	8.26	275000	Berry Burn	7.25	275	-1.00		22.24	Unnamed Wastewater Plant Facility
5967	1.60	275000	Kells 275kV Substation	1.03	275	27.06	Microsoft Ireland	5.59	Unnamed Water Works Facility
6341	4.14	33000;11000	Lhanbryde Primary Substation	3.93	132	-1.00		3.34	Lossiemouth Waste Water Treatment Works
6372	4.37	275000	Berry Burn	4.37	275	-1.00		22.41	Gleaner Oil Depot
6977	0.10	132000	Wolverhampton West Substation	0.10	132	10.80	Hutchison 3G	1.37	Lower Penn (STW)
7047	0.23	275000	Tandragee 275kV Substation	0.20	275	-1.00		2.78	Waste Water Treatment Works
7050	0.43	275000	Tamnamore 275kV Substation	0.30	275	-1.00		2.41	Coalisland Wastewater Treatment Works
7119	0.30	400000;275000;132000	Penwortham Substation	0.00	132	20.24	Hibernia Southport Cable Landing Station	2.62	Unnamed Water Works Facility
7701	2.49	33000	Whitton Mawr Solar Park Substation	0.57	275	16.35	CGI Datacenter	3.82	Peterson-Super-Ely Sewage Treatment Works
7702	2.49	33000	Whitton Mawr Solar Park Substation	0.57	275	16.35	CGI Datacenter	3.82	Peterson-Super-Ely Sewage Treatment Works
7704	6.74	33000		13.42	132	-1.00		7.62	Llandinam STW
7724	0.47	33000	Green Street	0.61	132	14.04	Iron Mountain	2.16	Aspull Sough Mine Water Treatment Scheme
8004	8.72	33000		8.35	275	-1.00		28.56	Unnamed Wastewater Plant Facility
8278	0.29	400000	Cottam Substation	0.17	400	-1.00		0.88	Cottam (STW)
8364	3.24	132000	Beinneun Substation	0.74	132	-1.00		12.99	Unnamed Water Works Facility
8830	1.02	132000;33000	Paisley Substation	1.86	132	8.96	iomart Glasgow Data Centre	1.93	Unnamed Wastewater Plant Facility
8927	0.59	132000	Dersalloch	0.59	132	-1.00		17.47	Wastewater Treatment Plant
8991	1.13	33000		12.95	132	15.95	Unknown Data Centre	4.43	Upwood STW
9012	0.32	400000;132000	Stocking Pelham Substation	0.04	132	18.13	Kao Data KLON-02	1.95	Furneux Pelham Wastewater Treatment Works
9470	0.22	132000		4.13	132	14.96	Winterton Cable Landing Station	5.88	Caister Wastewater Treatment Centre
9673	0.05	132000;33000		0.05	132	3.41	Sky Chilworth	2.41	Testwood Water Supply Works
9739	2.75	66000	Reservoir 66/22	0.60	400	16.03	Stellium Newcastle Campus	0.98	Hepscott STW
9975	4.54	33000	French Farm Windfarm Substation	1.83	132	9.49	Positive Park	5.46	Parson Drove STW
9998	0.39	400000;132000;33000	Sundon Substation	0.05	132	3.73	Unknown Data Centre	0.16	Chalton Sewage Treament Works
10586	1.19	400000	Thornton Substation	1.07	400	-1.00		2.04	Pocklington STW
11329	1.82	132000;33000;11000	Belchamp Substation	0.31	132	38.69	Unknown Data Centre	2.03	Belchamp St Paul STW
11692	3.77	400000;132000	Norton Substation	0.03	132	7.05	Unknown Data Centre	0.32	Gately Moor Reservoir
11719	3.78	33000;11000	Longstanton Primary Substation	0.41	132	6.90	West Cambridge Data Centre	3.12	Uttons Drove Sewage Treatment Works
12018	1.04	132000	Drax	0.86	400	-1.00		2.90	Rawcliffe Bankside/STW
12162	0.81	33000	Roxby	2.43	132	-1.00		2.66	Dragonby STW
13058	0.07	132000;33000;11000	Bridge of Dun	0.07	132	-1.00		4.06	Sewage Works
13236	0.33	275000	Braco West Substation	0.33	400	-1.00		10.25	Old Water Works (Danger Deep Water)
13339	7.54	66000;11000	Fylands Bridge	8.12	132	-1.00		1.92	Butterknowle Sewage Treatment Works
13970	0.63	33000	Fosse Way Radford Solar FM	0.29	132	32.87	Unknown Data Centre	5.01	Lighthorne Heath (STW)
14321	0.35	400000;132000	Grendon Substation	0.16	132	13.40	Hellermann Tyton Data	1.40	Grendon STW
14321	0.35	400000;132000	Grendon Substation	0.16	132	13.40	Hellermann Tyton Data	1.40	Grendon STW
14908	4.63	33000	Thrapston Substation	0.55	132	18.07	The Horizon Centre	4.77	Unnamed Wastewater Plant Facility
14955	1.95	400000;220000	Triton Knoll Wind Farm Substation	0.79	132	-1.00		3.56	Helpringham STW
15072	2.36	33000		1.77	132	26.98	Unknown Data Centre	2.52	Tilbrook STW
15180	0.22	132000;33000;11000	Sleaford Substation	0.22	132	-1.00		2.18	Sleaford Drove Lane (Wp) STW
15247	1.47	66000;20000	Hartmoor	1.37	275	7.32	DXC Wynyard Data Center	1.97	Dalton Piercy Water Treatment Works
15452	3.32	33000;11000	Sessay Bridge	0.61	400	26.23	VocaLink	3.26	Helmsley/STW
15753	2.17	66000;11000	Cramlington Substation	0.70	275	11.01	Stellium Newcastle Campus	1.16	East Hartford WWTW
16018	0.49	33000;11000	Old Craigie Road	0.51	132	-1.00		3.06	Tayport Waste Water Treatment Plant
16101	0.15	132000;33000	Hinksford Substatio	0.15	132	11.95	Hutchison 3G	1.33	Himley Hall (STW)
16541	7.09	132000;33000;11000	Oakham Substation	1.67	132	24.19	The Horizon Centre	0.36	Whissendine (STW)
17272	2.75	66000	Reservoir 66/22	0.60	400	16.03	Stellium Newcastle Campus	0.98	Hepscott STW
17343	0.55	33000	Sudmeadow Road STOR Substation	0.54	132	15.55	DXC Technology	2.57	Netheridge Sewage Treatment Works
17360	1.59	132000;25000	Milton Substation	1.33	132	2.09	Redcentric Cambridge	1.91	Cambridge Sewage Works
17883	1.19	400000;132000	Alverdiscott Substation	0.27	400	-1.00		0.50	Stony Cross STW Horwood
18174	2.07	132000;33000	West Oxford Substation	0.17	400	3.68	University Shared Data Centre	3.35	Beacon Hill Reservoir
19007	2.33	132000	Stony Stratford Substation	0.38	132	10.73	Unknown Data Centre	2.53	Beachampton STW
19452	4.61	33000;11000	Clevedon Primary Substation	1.32	400	5.02	Insight Data Ltd	1.81	Kingston Seymour Sewage Treatment Works
7168	1.49	33000;11000	Sompting Substation	0.97	132	19.49	IBM Horsham	3.06	East Worthing Wastewater Treatment Works
8351	0.92	66000	Bedlington Switching Station	1.31	275	13.21	Stellium Newcastle Campus	1.70	East Hartford WWTW
9050	2.55	33000;11000		1.51	400	-1.00		5.72	Marston STW
9066	1.80	400000;132000;33000	Wymondley Substation	0.50	400	4.82	Starwood House	1.50	Ashbrook STW
9274	3.98	33000		0.73	132	7.06	CityFibre Cabinets	5.93	Rochford STW
9395	5.40	66000;11000	Shipston Substation	18.21	132	25.25	Evoque Data Center Solutions	1.71	Admington (STW)
9456	4.40	33000;11000	Tinkers Cross Substation	0.53	132	-1.00		2.14	Ashreigney STW
9493	2.67	132000	Ashorne Solar Farm Substation (Under Construction)	2.29	132	35.53	Unknown Data Centre	3.32	Lighthorne (STW)
9586	1.95	400000;220000	Triton Knoll Wind Farm Substation	0.79	132	-1.00		3.56	Helpringham STW
11927	4.10	33000		1.94	132	8.06	CityFibre Cabinets	3.57	Rochford STW
16094	1.11	400000;132000	Burwell Substation	0.99	132	12.05	Redcentric Cambridge	3.72	Swaffham Prior STW
17757	1.43	400000;132000	Burwell Substation	0.60	400	12.97	Redcentric Cambridge	4.53	Swaffham Prior STW
10080	4.67	400000;132000	Staythorpe Substation	1.24	132	30.88	Experian	5.31	Kirklington - Corkmill Lane (STW)
10102	2.89	132000;33000	Sittingbourne Substation	0.68	400	14.55	CXD Infrastructure Solutions	4.00	Sittingbourne WTW
10199	1.85	33000	Horbury	0.09	132	15.03	Unknown Data Centre	0.72	Coxley Lane/STW
10225	1.05	275000	Thurso South Substation	1.05	275	-1.00		3.62	Thurso Waste Water Treatment Works
10236	0.22	275000;132000	Elland Substation	0.11	275	0.24	Redcentric Elland Data Centre	1.82	West Vale Waste Water Treatment Works
10236	0.22	275000;132000	Elland Substation	0.11	275	0.24	Redcentric Elland Data Centre	1.82	West Vale Waste Water Treatment Works
10239	0.86	132000;33000	Kintore Grid Supply Point	0.29	132	14.58	Brightsolid	5.41	Kemnay Wastewater Treatment Plant
10307	1.80	33000;11000	Kempstone Substation	1.51	132	-1.00		0.42	Great Dunham-South Street STW
10457	3.34	33000		1.51	132	9.99	Unknown Data Centre	2.56	Ivinghoe Aston STW
10486	7.21	132000;33000	Burwell Primary Substation	0.80	400	9.13	Redcentric Cambridge	2.13	Boittisham sewage plant
10513	2.77	33000;11000	Tenbury Substation	0.48	132	-1.00		3.63	Tenbury Wells STW
10533	6.09	132000	Tongland Substation	6.18	132	-1.00		21.12	Dalbeattie WWTW
10577	4.34	33000	Paddock Wood Primary	2.25	132	16.47	CXD Infrastructure Solutions	3.76	Smiths Lane Goudhurst WTW
10607	0.85	132000	Abernethy Substation	0.36	132	-1.00		2.72	Water Treatment
10624	1.29	66000	Newent 66kV	1.25	400	8.44	DXC Technology	2.01	Lancaster Terrace (STW)
10638	3.04	400000	Rothienorman Substation	1.12	400	-1.00		0.65	Unnamed Water Works Facility
10658	1.82	132000;33000	Steyning Grid	1.62	132	12.62	IBM Horsham	3.76	Wiston WTW
10687	0.29	400000;132000	Walpole Substation	0.08	132	18.58	Positive Park	0.57	Walpole St Peter French's Road STW
10779	5.74	33000;11000	Four Ashes Substation	0.67	132	21.17	Hutchison 3G	3.16	Waste Water Treatment Works
10812	3.82	33000	Huntworth Generator	0.81	132	16.71	Tata Communications Highbridge Datacentre	4.03	East Lyng WwTW
10894	0.40	132000	Macduff	0.33	132	-1.00		14.70	GPSS Turriff
10952	2.70	132000;33000	Alton Substation	0.28	132	20.46	Unknown Data Centre	1.87	Unnamed Water Works Facility
10955	0.30	400000;132000	Grendon Substation	0.11	132	13.36	Hellermann Tyton Data	1.40	Grendon STW
10965	1.22	132000;33000;11000	Ilmer Grid Substation	1.20	132	14.55	Unknown Data Centre	2.97	Haddenham Wastewater Treatment Works
10965	1.84	132000;33000;11000	Ilmer Grid Substation	1.81	132	14.00	Unknown Data Centre	2.96	Stone STW
10969	0.51	33000;11000	Water Lane Primary Substation	3.18	132	13.71	Unknown Data Centre	1.24	CLH-PS Thetford
11063	2.00	33000	Lodge Farm Solar Park	0.75	132	22.66	Experian	1.68	Hawksworth (STW)
11092	0.54	275000		0.05	132	15.42	Brightsolid	4.81	Kemnay Wastewater Treatment Plant
11214	3.12	33000;11000	Wawne Road Substation	0.86	132	-1.00		4.26	Long Riston North/STW
11274	3.42	33000	Till House Solar Park Substation	0.62	400	-1.00		1.94	Aller Grove STW Whimple
11367	2.81	33000		0.26	132	-1.00		1.94	Weaverthorpe/STW
11380	2.74	33000;11000	Weedon Substation	0.39	400	8.83	Hellermann Tyton Data	3.66	Bugbrooke STW
11449	0.32	132000	Richborough Grid	0.28	132	5.32	The Bunker - South East Data Centre	1.08	Weatherlees Hill WwTW
11515	3.41	132000	Christchurch Substation	1.99	132	9.73	Data Vault - Bournemouth BCP01	4.37	Holdenhurst Water Recycling Centre
11535	1.71	33000	Marden Primary	0.41	132	12.90	CXD Infrastructure Solutions	4.68	Paddock Wood WTW
11590	0.79	400000	Rothienorman Substation	0.61	400	-1.00		3.32	Unnamed Water Works Facility
11619	1.72	132000;66000;20000	Annfield Substation	0.33	400	24.66	Stellium Newcastle Campus	2.34	Lanchester sewage treatment works
11647	1.08	400000;275000	Strathaven Substation	0.23	400	12.81	DataVita DV1	4.01	Glassford Water Treatment Works
11653	4.54	33000;11000		1.53	132	15.70	Unknown Data Centre	1.62	Lewknor Wastewater Treatment Works
11679	0.16	275000;33000	Ayr Substation	0.16	275	-1.00		2.62	CLH-PS Heathfield
11724	5.07	33000	Weldon Shanks Generation	0.68	132	8.25	The Horizon Centre	2.92	Brigstock STW
11736	3.93	132000	Shepshed Substation	0.81	132	16.33	Unknown Data Centre	4.71	Neville Arms (STW)
11743	1.90	33000	Hall Farm WF Routh	1.53	132	-1.00		2.33	Weaverthorpe/STW
11753	0.93	132000;33000;11000	Tiverton Junction Substation	0.34	400	-1.00		3.65	Uffculme STW
11783	1.03	400000;132000	Sandford Substation	0.61	132	6.33	Insight Data Ltd	2.93	Banwell
11794	2.04	33000;11000	Exton Substation	3.91	132	20.22	The Horizon Centre	3.53	Cottesmore STW
11814	2.61	400000;25000	Leighton Buzzard Substation	0.59	132	9.72	Unknown Data Centre	1.20	Ledburn STW
11832	0.27	33000;11000	Humberston Substation	0.27	132	-1.00		4.90	Newton Marsh Sewage Treatment Works
11983	0.33	66000	Guisborough Substation	4.66	400	5.76	Unknown Data Centre	5.41	Newton Under Roseberry STW
11995	0.18	400000;132000;33000	Braintree Substation	0.12	400	-1.00		1.05	Braintree STW
11999	2.09	132000	Staythorpe B Substation	0.85	400	31.04	Experian	3.35	Unnamed Wastewater Plant Facility
12008	2.12	66000	Driffield Solar	1.06	132	-1.00		1.75	Driffield Waste Water Treatment Works
12056	0.70	132000;33000	Nairn Grid Substation	0.23	132	-1.00		0.96	Pumping Station
12076	0.70	400000;132000	Eaton Socon substation	0.47	132	26.63	West Cambridge Data Centre	1.20	Chawston-Tythe Farm STW
12135	2.37	33000;11000	Osbaston Substation	1.13	275	12.09	Unknown Data Centre	0.77	Barlestone (STW)
12137	2.54	33000	Elms Fm Southam Solar Fm 33kV	3.40	132	-1.00		1.71	Knightcote (STW)
12224	0.27	132000	Kirkstall B GSP	0.17	132	18.03	Unknown Data Centre	3.23	Headingley Water Treatment Works
12299	0.49	132000	Scurf Dyke Gen	0.46	132	-1.00		3.53	Watton WPC works
12349	2.10	275000;132000	Coylton Substation	2.10	275	-1.00		2.76	Wastewater Treatment Plant
12361	0.56	132000	Fiddes	0.31	275	26.55	Brightsolid	7.89	Unnamed Oil Facility
12387	1.91	132000		0.55	132	7.57	University Shared Data Centre	1.40	Nuneham Courtenay Wastewater Treatment Works
12395	3.93	132000;33000;11000	Wigston Substation	2.02	132	7.31	Unknown Data Centre	2.07	Wigston (STW)
12467	0.14	275000;132000;33000	Keith Substation	0.12	132	-1.00		-1.00	
12608	0.96	132000	Scawby Brook	0.48	132	-1.00		2.58	Hibaldstow STW
12697	0.58	400000;132000	Landulph Substation	0.31	400	-1.00		3.16	St Mellion STW St Mellion
12697	0.59	400000;132000	Landulph Substation	0.31	400	-1.00		3.16	St Mellion STW St Mellion
12718	2.75	132000;33000	Walsoken Substation	0.31	400	15.14	Positive Park	3.43	Unnamed Wastewater Plant Facility
12754	5.37	33000;11000		1.22	132	17.63	The Horizon Centre	4.93	Unnamed Wastewater Plant Facility
12770	4.49	132000;33000	Aylesbury East Substation	0.51	132	6.67	Unknown Data Centre	0.82	Wingrave Wastewater Treatment Works
12827	5.19	33000;11000	Uppingahm Substation	3.82	132	11.09	The Horizon Centre	1.67	Wing Water Treatment Works
12830	2.67	400000	Walham Substation	1.00	132	16.73	DXC Technology	7.12	Pitts Mill Sewage Treatment Works
12853	0.08	132000;33000	Fraddon Substation	0.08	132	-1.00		1.15	Fraddon STW
12864	1.34	132000;33000	Norrington Substation	0.22	132	4.21	Unknown Data Centre	3.05	Melksham Water Recycling Centre
12925	1.81	132000	Harlow West Grid Substation	1.28	132	5.99	Kao Data KLON-01	0.39	Roydon Water Treatment Works
12952	5.83	66000	Skerneside Substation	0.51	132	10.32	Unknown Data Centre	2.60	Bishopton STW
12970	1.83	33000;11000	Redmoss Primary Substation	1.85	132	7.71	Brightsolid	1.78	Bluehills Service Reservoir
12982	0.52	275000;132000	Bredbury Substation	0.22	275	3.00	CDL Strata Campus Data Centre	2.68	Denton Wastewater Treatment Works
12983	6.97	33000	Dingwall Primary Substation	0.59	275	-1.00		7.36	Dingwall Wastewater Treatment Plant
13056	3.12	33000;11000		4.14	132	10.31	Unknown Data Centre	2.40	Breachwood Green Wastewater Treatment Works
13087	0.79	400000	Rothienorman Substation	0.61	400	-1.00		3.32	Unnamed Water Works Facility
13133	0.96	33000		2.39	132	0.93	Serverfarm LON1 – London Data Center	0.52	Esso West London Oil Terminal
13183	6.74	33000	Dothill Substation	5.26	132	-1.00		0.55	Osbaston (STW)
13290	7.09	33000		11.43	132	-1.00		2.92	WWTW
13369	1.27	132000;11000	Hams Hall South Substation	0.32	132	24.94	Evoque Data Center Solutions	1.30	Coleshill (STW)
13392	3.13	33000;11000	Astrazeneca Substation	0.40	132	12.35	Experian	1.74	Shepshed (STW)
13461	0.30	400000;132000	Landulph Substation	0.16	400	-1.00		3.49	St Mellion STW St Mellion
13470	2.57	33000	Watford Lodge Windfarm Substation	0.46	132	19.05	Hellermann Tyton Data	2.51	Kilsby (STW)
13550	9.54	33000	Uttoxeter Church Street Substation	0.70	132	-1.00		0.70	Lea Heath - Hillcrest (STW)
13595	3.32	132000	Charleston	0.40	132	-1.00		11.14	Tayport Waste Water Treatment Plant
13605	1.26	33000	Leoch Substation	0.35	132	-1.00		8.61	Unnamed Wastewater Plant Facility
13655	1.18	33000	Bilton Generation	0.74	275	-1.00		4.52	Lelly Sewage Treatment Works
13684	1.04	132000;33000	Persley Grid Supply Point	0.90	275	3.22	Brightsolid	0.45	Persley Waste Water Treatment Works
13761	2.60	33000		0.73	132	-1.00		5.01	Newlyn East STW Newlyn East
13763	4.06	33000		0.44	132	14.11	Lanis 1 Cable Landing Station	1.43	Preston (Clifton Marsh) STW
13809	0.43	275000	Kaimes Substation	0.08	275	4.71	RBS Melville Gate Data Centre	2.19	Haverall Wood Storm Water Works
13832	2.43	33000;11000	Wawne Road Substation	0.29	132	-1.00		2.76	Weaverthorpe/STW
13846	0.37	400000	Moffat Substation	0.28	400	-1.00		13.06	Black Esk Water Treatment Works
13864	0.23	132000	Dunbar Substation	0.23	132	-1.00		3.00	Unnamed Water Works Facility
13891	0.65	132000		0.63	132	-1.00		1.46	Elmsett STW
13949	5.15	132000	Dallangwell Substation	3.78	132	-1.00		-1.00	
13976	4.21	400000	Brelston Green Supergrid Substation	0.10	132	12.74	DXC Technology	1.22	St. Owens Cross WwTW
13986	2.70	132000	Fiddes	2.48	275	27.37	Brightsolid	6.76	Unnamed Oil Facility
13989	4.60	33000;11000		0.47	132	14.99	Unknown Data Centre	1.60	Rode WwTW
14040	2.82	400000;275000	Monk Fryston substation	0.66	132	11.77	Unknown Data Centre	3.88	Sutton Sewage Treatment Works
14061	1.14	33000	Bentley Substation	0.92	275	22.18	Unknown Data Centre	7.67	Armthorpe (STW)
14279	2.09	400000;132000	East Claydon Substation	0.95	400	5.42	Unknown Data Centre	1.19	North Marston STW
14327	0.75	400000;132000;66000	Spennymoor Substation	0.67	132	17.88	DXC Wynyard Data Center	1.55	East Howle STW
14327	0.61	400000;132000;66000	Spennymoor Substation	0.51	400	17.60	DXC Wynyard Data Center	1.26	East Howle STW
14332	2.77	33000;11000	West Wick Primary Substation	1.44	132	2.70	Insight Data Ltd	1.52	St Georges No 2 Sewage Treatment Works
14373	1.36	400000;275000;132000;33000	Beauly Substation	0.17	132	-1.00		3.09	Kiltarlity Wastewater Treatment Plant
14374	0.26	132000;33000	Kintore Grid Supply Point	0.10	132	14.92	Brightsolid	5.08	Kemnay Wastewater Treatment Plant
